Date,Open,High,Low,Close,Adj Close,Volume
2004-12-16,7159.640137,7159.640137,7109.509766,7131.979980,7131.979980,1793900000
2004-12-17,7131.979980,7131.979980,7082.060059,7098.149902,7098.149902,2484700000
2004-12-20,7098.089844,7151.529785,7098.089844,7116.979980,7116.979980,1422800000
2004-12-21,7116.990234,7167.859863,7116.990234,7167.029785,7167.029785,1481900000
2004-12-22,7167.040039,7192.759766,7162.859863,7190.140137,7190.140137,1390500000
2004-12-23,7190.229980,7218.790039,7189.430176,7208.779785,7208.779785,956100000
2004-12-27,7208.779785,7229.729980,7197.270020,7197.270020,7197.270020,922000000
2004-12-28,7197.060059,7245.810059,7197.060059,7245.810059,7245.810059,984200000
2004-12-29,7245.810059,7245.810059,7224.479980,7242.240234,7242.240234,925900000
2004-12-30,7242.240234,7265.379883,7242.240234,7253.560059,7253.560059,829800000
2004-12-31,7253.560059,7273.180176,7248.750000,7250.060059,7250.060059,786900000
2005-01-03,7250.060059,7268.209961,7174.000000,7179.709961,7179.709961,1505900000
2005-01-04,7179.709961,7191.240234,7084.149902,7090.520020,7090.520020,1721000000
2005-01-05,7090.520020,7103.520020,7055.089844,7055.209961,7055.209961,1736800000
2005-01-06,7055.220215,7095.990234,7052.819824,7076.939941,7076.939941,1569100000
2005-01-07,7076.939941,7102.790039,7039.410156,7057.509766,7057.509766,1477900000
2005-01-10,7057.509766,7106.970215,7055.540039,7081.700195,7081.700195,1489900000
2005-01-11,7081.709961,7081.709961,7037.080078,7044.109863,7044.109863,1488600000
2005-01-12,7044.109863,7076.850098,7016.839844,7075.640137,7075.640137,1562100000
2005-01-13,7075.629883,7075.779785,7021.899902,7028.669922,7028.669922,1510300000
2005-01-14,7028.680176,7069.620117,7028.029785,7066.220215,7066.220215,1335400000
2005-01-18,7066.209961,7114.529785,7036.700195,7114.529785,7114.529785,1594700000
2005-01-19,7114.509766,7115.879883,7058.060059,7059.270020,7059.270020,1498700000
2005-01-20,7059.270020,7059.270020,6999.500000,7010.470215,7010.470215,1692000000
2005-01-21,7010.470215,7042.049805,6996.379883,6996.560059,6996.560059,1643500000
2005-01-24,6996.560059,7024.319824,6984.020020,6984.029785,6984.029785,1496200000
2005-01-25,6984.029785,7029.729980,6984.029785,6998.640137,6998.640137,1610400000
2005-01-26,6998.620117,7052.720215,6998.620117,7046.399902,7046.399902,1636000000
2005-01-27,7046.379883,7061.830078,7025.859863,7048.970215,7048.970215,1620550000
2005-01-28,7048.970215,7051.020020,7006.879883,7031.990234,7031.990234,1644710000
2005-01-31,7031.990234,7091.270020,7031.990234,7089.830078,7089.830078,1679800000
2005-02-01,7089.950195,7149.410156,7089.950195,7146.209961,7146.209961,1705200000
2005-02-02,7146.200195,7169.580078,7146.200195,7169.390137,7169.390137,1584600000
2005-02-03,7169.370117,7169.370117,7125.839844,7148.319824,7148.319824,1582960000
2005-02-04,7148.359863,7218.209961,7148.259766,7217.430176,7217.430176,1643700000
2005-02-07,7217.430176,7218.509766,7188.640137,7200.910156,7200.910156,1347270000
2005-02-08,7200.899902,7213.779785,7186.799805,7207.450195,7207.450195,1416170000
2005-02-09,7207.450195,7211.310059,7161.350098,7161.990234,7161.990234,1511040000
2005-02-10,7161.990234,7217.379883,7161.990234,7210.649902,7210.649902,1491670000
2005-02-11,7210.660156,7273.209961,7197.709961,7261.640137,7261.640137,1562300000
2005-02-14,7261.640137,7282.549805,7260.799805,7280.370117,7280.370117,1290180000
2005-02-15,7280.370117,7310.509766,7280.370117,7303.959961,7303.959961,1527080000
2005-02-16,7303.959961,7315.700195,7268.000000,7306.759766,7306.759766,1490100000
2005-02-17,7306.759766,7317.790039,7272.479980,7272.540039,7272.540039,1580120000
2005-02-18,7272.540039,7292.350098,7267.770020,7287.470215,7287.470215,1551200000
2005-02-22,7287.470215,7303.410156,7211.149902,7211.169922,7211.169922,1744940000
2005-02-23,7211.169922,7252.200195,7211.169922,7243.279785,7243.279785,1501090000
2005-02-24,7243.270020,7283.580078,7223.439941,7283.279785,7283.279785,1518750000
2005-02-25,7283.390137,7362.830078,7282.029785,7361.890137,7361.890137,1523680000
2005-02-28,7361.890137,7361.890137,7292.200195,7321.229980,7321.229980,1795480000
2005-03-01,7321.229980,7358.580078,7321.229980,7351.029785,7351.029785,1708060000
2005-03-02,7351.029785,7365.140137,7306.669922,7343.140137,7343.140137,1568540000
2005-03-03,7343.180176,7379.060059,7328.350098,7357.120117,7357.120117,1616240000
2005-03-04,7357.120117,7453.879883,7357.120117,7441.180176,7441.180176,1636820000
2005-03-07,7441.180176,7455.080078,7428.890137,7440.310059,7440.310059,1488830000
2005-03-08,7440.310059,7449.669922,7422.740234,7426.169922,7426.169922,1523090000
2005-03-09,7426.169922,7426.169922,7354.740234,7354.740234,7354.740234,1704970000
2005-03-10,7354.740234,7370.279785,7320.770020,7354.979980,7354.979980,1604020000
2005-03-11,7354.990234,7383.729980,7323.270020,7330.430176,7330.430176,1449820000
2005-03-14,7330.410156,7353.890137,7316.419922,7353.890137,7353.890137,1437430000
2005-03-15,7353.890137,7377.310059,7310.399902,7310.410156,7310.410156,1513530000
2005-03-16,7310.410156,7310.410156,7255.790039,7264.470215,7264.470215,1653190000
2005-03-17,7264.470215,7294.689941,7257.520020,7284.310059,7284.310059,1581930000
2005-03-18,7284.310059,7285.770020,7243.240234,7276.839844,7276.839844,2344370000
2005-03-21,7276.850098,7276.919922,7207.609863,7229.200195,7229.200195,1819440000
2005-03-22,7229.189941,7264.100098,7158.939941,7158.970215,7158.970215,2114470000
2005-03-23,7158.979980,7158.979980,7116.540039,7127.180176,7127.180176,2246870000
2005-03-24,7127.180176,7169.759766,7127.180176,7128.799805,7128.799805,1721720000
2005-03-28,7128.810059,7156.649902,7128.810059,7131.520020,7131.520020,1746220000
2005-03-29,7131.540039,7155.100098,7065.830078,7070.529785,7070.529785,2223250000
2005-03-30,7070.540039,7159.439941,7070.540039,7158.500000,7158.500000,2097110000
2005-03-31,7158.500000,7187.740234,7158.500000,7167.529785,7167.529785,2214230000
2005-04-01,7167.549805,7225.620117,7120.390137,7136.359863,7136.359863,2168690000
2005-04-04,7136.339844,7146.770020,7095.459961,7137.529785,7137.529785,2079770000
2005-04-05,7137.490234,7179.879883,7137.470215,7170.899902,7170.899902,1870800000
2005-04-06,7170.899902,7213.709961,7170.899902,7191.180176,7191.180176,1797400000
2005-04-07,7191.180176,7237.640137,7189.779785,7227.080078,7227.080078,1900620000
2005-04-08,7227.080078,7227.080078,7180.879883,7181.500000,7181.500000,1661330000
2005-04-11,7181.490234,7200.029785,7173.520020,7189.419922,7189.419922,1525310000
2005-04-12,7189.410156,7218.069824,7120.319824,7208.040039,7208.040039,1979830000
2005-04-13,7208.040039,7208.040039,7124.240234,7133.990234,7133.990234,2049740000
2005-04-14,7133.990234,7136.430176,7062.490234,7063.740234,7063.740234,2355040000
2005-04-15,7063.740234,7063.740234,6954.520020,6958.350098,6958.350098,2689960000
2005-04-18,6958.350098,6980.169922,6930.180176,6969.089844,6969.089844,2180670000
2005-04-19,6969.089844,7033.850098,6969.089844,7030.740234,7030.740234,2142700000
2005-04-20,7030.740234,7030.799805,6932.740234,6937.600098,6937.600098,2217050000
2005-04-21,6937.629883,7049.180176,6937.629883,7049.180176,7049.180176,2308560000
2005-04-22,7047.990234,7053.120117,6971.220215,7015.850098,7015.850098,2045880000
2005-04-25,7016.049805,7073.970215,7016.049805,7071.859863,7071.859863,1795030000
2005-04-26,7071.870117,7071.870117,7011.209961,7011.209961,7011.209961,1959740000
2005-04-27,7011.209961,7028.859863,6957.629883,7010.209961,7010.209961,2151520000
2005-04-28,7010.209961,7010.859863,6935.310059,6935.310059,6935.310059,2182270000
2005-04-29,6935.339844,7008.319824,6927.100098,7008.319824,7008.319824,2362360000
2005-05-02,7008.370117,7043.479980,7003.330078,7043.009766,7043.009766,1980040000
2005-05-03,7042.799805,7060.919922,7013.209961,7032.029785,7032.029785,2167020000
2005-05-04,7032.029785,7126.700195,7032.029785,7124.689941,7124.689941,2306480000
2005-05-05,7124.689941,7148.209961,7091.060059,7117.290039,7117.290039,1997100000
2005-05-06,7117.310059,7140.620117,7107.729980,7110.080078,7110.080078,1707200000
2005-05-09,7110.080078,7144.600098,7091.990234,7144.600098,7144.600098,1857020000
2005-05-10,7144.600098,7144.600098,7054.419922,7066.810059,7066.810059,1889660000
2005-05-11,7067.060059,7082.779785,7021.930176,7079.859863,7079.859863,1834970000
2005-05-12,7079.850098,7080.890137,6983.500000,6989.640137,6989.640137,1995290000
2005-05-13,6989.640137,6994.009766,6902.509766,6937.689941,6937.689941,2188590000
2005-05-16,6937.689941,6996.580078,6937.189941,6996.129883,6996.129883,1856860000
2005-05-17,6996.100098,7038.189941,6966.120117,7034.640137,7034.640137,1887260000
2005-05-18,7034.640137,7122.689941,7034.640137,7113.120117,7113.120117,2266320000
2005-05-19,7113.129883,7141.120117,7108.509766,7140.959961,7140.959961,1775860000
2005-05-20,7140.970215,7141.299805,7097.810059,7121.020020,7121.020020,1631750000
2005-05-23,7121.020020,7174.430176,7119.660156,7155.950195,7155.950195,1681170000
2005-05-24,7155.950195,7159.709961,7134.140137,7153.979980,7153.979980,1681000000
2005-05-25,7153.979980,7153.979980,7113.740234,7129.240234,7129.240234,1742180000
2005-05-26,7129.290039,7168.729980,7129.290039,7164.470215,7164.470215,1654110000
2005-05-27,7164.419922,7187.939941,7155.660156,7184.899902,7184.899902,1381430000
2005-05-31,7184.899902,7185.080078,7134.330078,7134.330078,7134.330078,1840680000
2005-06-01,7134.319824,7208.270020,7131.069824,7190.649902,7190.649902,1810100000
2005-06-02,7190.669922,7209.470215,7173.899902,7206.080078,7206.080078,1813790000
2005-06-03,7206.080078,7210.669922,7158.020020,7169.209961,7169.209961,1627520000
2005-06-06,7169.209961,7189.919922,7158.310059,7184.490234,7184.490234,1547120000
2005-06-07,7184.520020,7250.029785,7184.520020,7199.319824,7199.319824,1851370000
2005-06-08,7199.339844,7231.220215,7174.450195,7180.569824,7180.569824,1715490000
2005-06-09,7180.569824,7212.609863,7154.910156,7212.129883,7212.129883,1824120000
2005-06-10,7212.129883,7227.040039,7173.279785,7200.109863,7200.109863,1664180000
2005-06-13,7200.109863,7226.040039,7170.979980,7213.020020,7213.020020,1661350000
2005-06-14,7213.029785,7249.149902,7208.450195,7235.140137,7235.140137,1698150000
2005-06-15,7235.140137,7259.279785,7216.870117,7256.390137,7256.390137,1840440000
2005-06-16,7256.399902,7292.979980,7256.399902,7289.759766,7289.759766,1776040000
2005-06-17,7289.759766,7351.209961,7289.759766,7346.319824,7346.319824,2407370000
2005-06-20,7346.310059,7346.310059,7297.129883,7325.689941,7325.689941,1714530000
2005-06-21,7325.689941,7331.819824,7301.450195,7314.250000,7314.250000,1720700000
2005-06-22,7314.330078,7341.410156,7306.770020,7320.089844,7320.089844,1823250000
2005-06-23,7320.089844,7325.450195,7246.439941,7246.549805,7246.549805,2029920000
2005-06-24,7246.549805,7247.770020,7205.290039,7209.060059,7209.060059,2418800000
2005-06-27,7209.060059,7220.850098,7196.419922,7210.319824,7210.319824,1738620000
2005-06-28,7210.310059,7270.100098,7210.160156,7267.919922,7267.919922,1772410000
2005-06-29,7267.919922,7278.229980,7256.850098,7262.310059,7262.310059,1769280000
2005-06-30,7262.310059,7281.129883,7215.080078,7217.779785,7217.779785,2109490000
2005-07-01,7217.839844,7254.799805,7217.839844,7245.589844,7245.589844,1593820000
2005-07-05,7245.569824,7293.390137,7222.700195,7289.669922,7289.669922,1805820000
2005-07-06,7289.399902,7303.959961,7251.490234,7251.870117,7251.870117,1883470000
2005-07-07,7251.870117,7256.180176,7174.950195,7254.569824,7254.569824,1952440000
2005-07-08,7254.569824,7333.399902,7251.649902,7330.580078,7330.580078,1900810000
2005-07-11,7330.620117,7387.069824,7330.350098,7382.500000,7382.500000,1846300000
2005-07-12,7382.529785,7427.189941,7380.500000,7411.850098,7411.850098,1932100000
2005-07-13,7411.850098,7412.339844,7386.470215,7400.830078,7400.830078,1812500000
2005-07-14,7400.810059,7457.770020,7394.600098,7403.399902,7403.399902,2048710000
2005-07-15,7403.399902,7409.910156,7380.620117,7403.589844,7403.589844,1716400000
2005-07-18,7403.589844,7403.589844,7372.410156,7372.439941,7372.439941,1582100000
2005-07-19,7372.450195,7418.310059,7372.450195,7414.569824,7414.569824,2041280000
2005-07-20,7414.569824,7495.109863,7378.529785,7453.410156,7453.410156,2063340000
2005-07-21,7453.410156,7453.410156,7394.779785,7412.410156,7412.410156,2129840000
2005-07-22,7412.399902,7447.169922,7409.450195,7447.160156,7447.160156,1766990000
2005-07-25,7447.169922,7466.939941,7416.919922,7423.250000,7423.250000,1717580000
2005-07-26,7423.350098,7440.939941,7414.629883,7428.069824,7428.069824,1934180000
2005-07-27,7428.069824,7467.290039,7423.750000,7465.439941,7465.439941,1945800000
2005-07-28,7465.450195,7522.390137,7463.299805,7516.779785,7516.779785,2001680000
2005-07-29,7516.770020,7529.009766,7476.640137,7476.660156,7476.660156,1789600000
2005-08-01,7476.660156,7518.609863,7476.660156,7502.100098,7502.100098,1716870000
2005-08-02,7502.089844,7557.430176,7502.089844,7556.589844,7556.589844,2043120000
2005-08-03,7556.589844,7574.080078,7546.379883,7566.540039,7566.540039,1999980000
2005-08-04,7566.540039,7566.540039,7512.549805,7515.180176,7515.180176,1981220000
2005-08-05,7515.189941,7515.189941,7444.279785,7453.290039,7453.290039,1930280000
2005-08-08,7453.290039,7504.549805,7451.970215,7452.709961,7452.709961,1804140000
2005-08-09,7452.709961,7518.000000,7452.709961,7505.580078,7505.580078,1897520000
2005-08-10,7505.660156,7587.330078,7505.660156,7528.390137,7528.390137,2172320000
2005-08-11,7528.399902,7590.830078,7528.399902,7590.830078,7590.830078,1941560000
2005-08-12,7590.830078,7590.830078,7531.689941,7558.330078,7558.330078,1709300000
2005-08-15,7558.209961,7572.939941,7530.310059,7564.779785,7564.779785,1562880000
2005-08-16,7564.790039,7564.790039,7478.330078,7480.160156,7480.160156,1820410000
2005-08-17,7480.169922,7492.270020,7460.430176,7461.770020,7461.770020,1859150000
2005-08-18,7461.770020,7461.770020,7419.279785,7433.240234,7433.240234,1808170000
2005-08-19,7433.240234,7476.149902,7433.240234,7458.540039,7458.540039,1558790000
2005-08-22,7458.770020,7518.069824,7458.720215,7486.540039,7486.540039,1621330000
2005-08-23,7486.500000,7487.790039,7437.370117,7453.779785,7453.779785,1678620000
2005-08-24,7453.790039,7481.660156,7415.740234,7417.419922,7417.419922,1930800000
2005-08-25,7417.419922,7440.520020,7417.419922,7434.580078,7434.580078,1571110000
2005-08-26,7434.580078,7434.600098,7379.859863,7379.859863,7379.859863,1541090000
2005-08-29,7379.859863,7419.950195,7360.979980,7413.979980,7413.979980,1599450000
2005-08-30,7413.970215,7413.970215,7363.279785,7397.060059,7397.060059,1916470000
2005-08-31,7397.060059,7496.089844,7395.439941,7496.089844,7496.089844,2365510000
2005-09-01,7496.109863,7564.319824,7495.229980,7543.850098,7543.850098,2229860000
2005-09-02,7543.850098,7555.450195,7527.910156,7531.129883,7531.129883,1640160000
2005-09-06,7531.140137,7619.799805,7531.140137,7618.959961,7618.959961,1932090000
2005-09-07,7618.970215,7628.870117,7598.350098,7625.240234,7625.240234,2067700000
2005-09-08,7625.240234,7625.240234,7584.779785,7594.640137,7594.640137,1955380000
2005-09-09,7594.640137,7667.640137,7594.640137,7663.819824,7663.819824,1992560000
2005-09-12,7663.810059,7663.810059,7631.759766,7637.509766,7637.509766,1938050000
2005-09-13,7637.549805,7637.549805,7578.250000,7578.250000,7578.250000,2082360000
2005-09-14,7578.250000,7606.229980,7570.100098,7577.290039,7577.290039,1986750000
2005-09-15,7577.290039,7600.899902,7567.959961,7583.140137,7583.140137,2079340000
2005-09-16,7583.169922,7646.990234,7583.169922,7646.290039,7646.290039,3152470000
2005-09-19,7646.270020,7647.299805,7598.129883,7611.890137,7611.890137,2076540000
2005-09-20,7611.890137,7643.410156,7557.950195,7562.839844,7562.839844,2319250000
2005-09-21,7562.740234,7565.830078,7513.939941,7515.020020,7515.020020,2548150000
2005-09-22,7515.029785,7528.189941,7471.850098,7519.859863,7519.859863,2424720000
2005-09-23,7519.859863,7534.310059,7481.120117,7518.899902,7518.899902,1973020000
2005-09-26,7518.899902,7579.640137,7518.899902,7556.450195,7556.450195,2022220000
2005-09-27,7556.500000,7566.470215,7519.229980,7548.649902,7548.649902,1976270000
2005-09-28,7548.649902,7587.629883,7548.649902,7575.100098,7575.100098,2106980000
2005-09-29,7575.100098,7634.680176,7551.189941,7632.500000,7632.500000,2176120000
2005-09-30,7632.379883,7642.810059,7610.859863,7632.979980,7632.979980,2097520000
2005-10-03,7632.979980,7652.890137,7611.850098,7626.229980,7626.229980,2097490000
2005-10-04,7626.240234,7641.939941,7556.600098,7558.100098,7558.100098,2341420000
2005-10-05,7558.080078,7558.080078,7435.759766,7436.359863,7436.359863,2546780000
2005-10-06,7436.359863,7459.649902,7350.479980,7399.660156,7399.660156,2792030000
2005-10-07,7400.060059,7449.669922,7400.060059,7435.189941,7435.189941,2126080000
2005-10-10,7435.720215,7441.350098,7376.700195,7385.569824,7385.569824,2195990000
2005-10-11,7386.290039,7425.069824,7373.540039,7380.810059,7380.810059,2299040000
2005-10-12,7380.799805,7400.830078,7299.060059,7322.740234,7322.740234,2491280000
2005-10-13,7322.720215,7322.720215,7234.560059,7293.120117,7293.120117,2351150000
2005-10-14,7293.129883,7364.600098,7284.600098,7362.589844,7362.589844,2188940000
2005-10-17,7362.589844,7374.479980,7342.370117,7370.839844,7370.839844,2054570000
2005-10-18,7370.839844,7370.839844,7277.509766,7277.910156,7277.910156,2197010000
2005-10-19,7277.910156,7363.069824,7220.350098,7363.069824,7363.069824,2703590000
2005-10-20,7363.060059,7363.240234,7211.140137,7234.089844,7234.089844,2617250000
2005-10-21,7234.089844,7287.140137,7226.609863,7254.490234,7254.490234,2470920000
2005-10-24,7254.490234,7374.529785,7254.490234,7374.529785,7374.529785,2197790000
2005-10-25,7374.350098,7396.259766,7327.229980,7361.839844,7361.839844,2312470000
2005-10-26,7361.810059,7407.799805,7334.770020,7334.770020,7334.770020,2467750000
2005-10-27,7334.770020,7346.390137,7263.299805,7263.319824,7263.319824,2395370000
2005-10-28,7263.319824,7369.549805,7263.319824,7369.549805,7369.549805,2379400000
2005-10-31,7369.529785,7453.259766,7369.529785,7433.120117,7433.120117,2567470000
2005-11-01,7433.049805,7447.430176,7411.229980,7425.180176,7425.180176,2457850000
2005-11-02,7425.189941,7509.819824,7419.740234,7509.819824,7509.819824,2648090000
2005-11-03,7509.810059,7562.240234,7509.810059,7534.810059,7534.810059,2716630000
2005-11-04,7534.819824,7541.200195,7476.919922,7507.560059,7507.560059,2050510000
2005-11-07,7507.470215,7527.680176,7486.770020,7519.419922,7519.419922,1987580000
2005-11-08,7519.439941,7519.439941,7468.870117,7489.720215,7489.720215,1965050000
2005-11-09,7489.729980,7530.270020,7470.830078,7500.990234,7500.990234,2214460000
2005-11-10,7501.100098,7542.970215,7453.439941,7530.129883,7530.129883,2378460000
2005-11-11,7530.100098,7566.220215,7527.990234,7561.399902,7561.399902,1773140000
2005-11-14,7561.450195,7568.930176,7538.770020,7549.169922,7549.169922,1899780000
2005-11-15,7549.080078,7564.500000,7498.450195,7509.379883,7509.379883,2359370000
2005-11-16,7509.410156,7519.129883,7489.740234,7518.979980,7518.979980,2121580000
2005-11-17,7518.589844,7601.709961,7518.589844,7601.120117,7601.120117,2298040000
2005-11-18,7601.120117,7637.979980,7595.390137,7634.580078,7634.580078,2453290000
2005-11-21,7634.580078,7679.680176,7633.250000,7676.640137,7676.640137,2117350000
2005-11-22,7676.640137,7716.830078,7644.040039,7715.350098,7715.350098,2291420000
2005-11-23,7715.359863,7768.029785,7707.919922,7743.339844,7743.339844,1985400000
2005-11-25,7743.359863,7754.890137,7733.100098,7747.520020,7747.520020,724940000
2005-11-28,7747.520020,7747.520020,7687.350098,7687.419922,7687.419922,2016900000
2005-11-29,7687.419922,7733.770020,7687.419922,7692.990234,7692.990234,2268340000
2005-11-30,7692.990234,7700.240234,7644.689941,7645.279785,7645.279785,2374690000
2005-12-01,7645.470215,7760.020020,7645.470215,7756.540039,7756.540039,2614830000
2005-12-02,7756.540039,7767.089844,7739.470215,7760.850098,7760.850098,2125580000
2005-12-05,7760.770020,7767.810059,7733.720215,7759.240234,7759.240234,2325840000
2005-12-06,7759.240234,7817.149902,7759.240234,7775.850098,7775.850098,2110740000
2005-12-07,7775.640137,7779.220215,7710.040039,7731.279785,7731.279785,2093830000
2005-12-08,7731.279785,7780.169922,7720.450195,7743.430176,7743.430176,2178300000
2005-12-09,7743.430176,7780.549805,7738.120117,7762.600098,7762.600098,1896290000
2005-12-12,7762.629883,7807.870117,7762.629883,7790.990234,7790.990234,1876550000
2005-12-13,7790.990234,7851.140137,7782.720215,7825.000000,7825.000000,2390020000
2005-12-14,7825.009766,7867.589844,7825.009766,7852.180176,7852.180176,2145520000
2005-12-15,7852.180176,7852.600098,7803.470215,7815.709961,7815.709961,2180590000
2005-12-16,7815.750000,7855.779785,7811.410156,7814.000000,7814.000000,2584190000
2005-12-19,7814.000000,7836.200195,7775.919922,7778.589844,7778.589844,2208810000
2005-12-20,7778.589844,7796.220215,7765.689941,7777.270020,7777.270020,1996690000
2005-12-21,7777.270020,7832.459961,7777.270020,7806.750000,7806.750000,2065170000
2005-12-22,7806.700195,7834.040039,7806.700195,7833.770020,7833.770020,1888500000
2005-12-23,7833.799805,7845.640137,7824.200195,7841.899902,7841.899902,1285810000
2005-12-27,7841.890137,7851.180176,7767.850098,7767.850098,7767.850098,1540470000
2005-12-28,7767.850098,7806.470215,7767.850098,7795.759766,7795.759766,1422360000
2005-12-29,7795.750000,7815.819824,7788.020020,7788.140137,7788.140137,1382540000
2005-12-30,7788.109863,7788.109863,7736.669922,7753.950195,7753.950195,1443500000
2006-01-03,7753.970215,7916.470215,7753.970215,7912.410156,7912.410156,2554570000
2006-01-04,7912.399902,7967.060059,7911.120117,7962.939941,7962.939941,2515330000
2006-01-05,7962.939941,7965.930176,7928.589844,7944.060059,7944.060059,2433340000
2006-01-06,7944.060059,8036.990234,7944.060059,8031.660156,8031.660156,2446560000
2006-01-09,8031.689941,8055.580078,8026.020020,8053.419922,8053.419922,2301490000
2006-01-10,8053.419922,8053.419922,7993.790039,8030.589844,8030.589844,2373080000
2006-01-11,8030.589844,8068.169922,8027.379883,8063.509766,8063.509766,2406130000
2006-01-12,8063.479980,8064.700195,8003.479980,8008.089844,8008.089844,2318350000
2006-01-13,8008.200195,8026.560059,7998.890137,8025.939941,8025.939941,2206510000
2006-01-17,8025.930176,8025.930176,7964.649902,7992.600098,7992.600098,2179970000
2006-01-18,7992.560059,7992.560059,7915.529785,7953.009766,7953.009766,2233200000
2006-01-19,7953.629883,8028.919922,7953.629883,8018.220215,8018.220215,2444020000
2006-01-20,8018.220215,8018.890137,7901.399902,7902.270020,7902.270020,2845810000
2006-01-23,7902.379883,7968.589844,7902.379883,7953.919922,7953.919922,2256070000
2006-01-24,7953.919922,7992.540039,7951.700195,7973.020020,7973.020020,2608720000
2006-01-25,7973.020020,8009.180176,7943.169922,7969.490234,7969.490234,2617060000
2006-01-26,7969.490234,8051.709961,7969.490234,8044.000000,8044.000000,2856780000
2006-01-27,8044.089844,8118.040039,8043.120117,8096.140137,8096.140137,2623620000
2006-01-30,8096.140137,8117.600098,8091.990234,8105.250000,8105.250000,2282730000
2006-01-31,8105.250000,8130.189941,8084.479980,8106.549805,8106.549805,2708310000
2006-02-01,8106.450195,8126.870117,8091.720215,8112.220215,8112.220215,2589410000
2006-02-02,8112.220215,8112.220215,8021.660156,8038.000000,8038.000000,2565300000
2006-02-03,8037.950195,8037.950195,7968.779785,8001.399902,8001.399902,2282210000
2006-02-06,8001.410156,8025.350098,7996.240234,8019.870117,8019.870117,2132360000
2006-02-07,8019.890137,8019.890137,7925.850098,7932.500000,7932.500000,2366370000
2006-02-08,7932.500000,7978.629883,7912.720215,7974.910156,7974.910156,2456860000
2006-02-09,7974.910156,8041.040039,7974.910156,7980.169922,7980.169922,2441920000
2006-02-10,7980.169922,7996.560059,7922.149902,7980.000000,7980.000000,2290050000
2006-02-13,7980.000000,7980.000000,7927.479980,7947.799805,7947.799805,1850080000
2006-02-14,7947.819824,8031.529785,7928.549805,8021.569824,8021.569824,2437940000
2006-02-15,8021.540039,8046.399902,7978.120117,8019.759766,8019.759766,2317590000
2006-02-16,8019.759766,8086.759766,8019.759766,8086.740234,8086.740234,2251490000
2006-02-17,8086.759766,8100.439941,8070.339844,8092.419922,8092.419922,2128260000
2006-02-21,8092.270020,8129.569824,8075.379883,8082.660156,8082.660156,2104320000
2006-02-22,8082.640137,8131.720215,8081.740234,8128.200195,8128.200195,2222380000
2006-02-23,8128.189941,8137.830078,8091.890137,8107.759766,8107.759766,2144210000
2006-02-24,8107.759766,8140.500000,8106.529785,8126.029785,8126.029785,1933010000
2006-02-27,8126.029785,8156.279785,8126.029785,8139.669922,8139.669922,1975320000
2006-02-28,8139.640137,8139.640137,8046.979980,8060.609863,8060.609863,2370860000
2006-03-01,8060.450195,8133.660156,8060.450195,8130.629883,8130.629883,2308320000
2006-03-02,8130.629883,8130.629883,8082.450195,8126.529785,8126.529785,2494590000
2006-03-03,8126.529785,8165.049805,8096.250000,8119.910156,8119.910156,2152950000
2006-03-06,8119.910156,8131.200195,8054.020020,8067.439941,8067.439941,2280190000
2006-03-07,8020.459961,8031.229980,7990.209961,8017.359863,8017.359863,2268050000
2006-03-08,8017.319824,8033.319824,7963.339844,8026.089844,8026.089844,2442870000
2006-03-09,8026.089844,8062.680176,8007.819824,8007.830078,8007.830078,2140110000
2006-03-10,8007.790039,8084.549805,8000.700195,8079.240234,8079.240234,2123450000
2006-03-13,8079.240234,8126.390137,8079.240234,8114.109863,8114.109863,2070330000
2006-03-14,8114.100098,8200.519531,8109.040039,8197.599609,8197.599609,2165270000
2006-03-15,8197.639648,8242.360352,8189.310059,8236.690430,8236.690430,2293000000
2006-03-16,8236.700195,8281.200195,8236.700195,8261.919922,8261.919922,2292180000
2006-03-17,8262.129883,8282.290039,8257.559570,8271.610352,8271.610352,2549620000
2006-03-20,8271.580078,8290.190430,8250.980469,8255.639648,8255.639648,1976830000
2006-03-21,8255.639648,8273.500000,8194.929688,8199.839844,8199.839844,2147370000
2006-03-22,8199.839844,8259.919922,8198.700195,8255.879883,8255.879883,2039810000
2006-03-23,8255.809570,8255.809570,8204.389648,8227.040039,8227.040039,1980940000
2006-03-24,8227.030273,8265.700195,8216.980469,8252.389648,8252.389648,2326070000
2006-03-27,8252.379883,8252.379883,8216.769531,8232.019531,8232.019531,2029700000
2006-03-28,8232.019531,8250.349609,8169.270020,8175.720215,8175.720215,2148580000
2006-03-29,8175.720215,8258.059570,8175.720215,8249.379883,8249.379883,2143540000
2006-03-30,8249.379883,8321.980469,8246.889648,8271.790039,8271.790039,2294560000
2006-03-31,8271.860352,8271.860352,8223.240234,8233.200195,8233.200195,2236710000
2006-04-03,8233.230469,8326.379883,8233.230469,8269.650391,8269.650391,2494080000
2006-04-04,8269.650391,8330.339844,8265.019531,8324.750000,8324.750000,2147660000
2006-04-05,8324.759766,8374.030273,8324.669922,8369.169922,8369.169922,2420020000
2006-04-06,8369.169922,8369.169922,8317.379883,8359.820313,8359.820313,2281680000
2006-04-07,8359.709961,8380.240234,8265.049805,8270.650391,8270.650391,2082470000
2006-04-10,8270.679688,8307.799805,8268.000000,8283.080078,8283.080078,1898320000
2006-04-11,8282.790039,8308.849609,8198.549805,8214.459961,8214.459961,2232880000
